id,cuisine,ingredients
1658,,"['reduced sodium soy sauce', 'brown sugar', 'toasted sesame seeds', 'dried shiitake mushrooms', 'ground black pepper']"
29431,,"['cream cheese, soften', 'hot sauce', 'freshly ground pepper', 'bluefish', 'fresh lime juice']"
22290,,"['reduced fat reduced sodium cream of mushroom soup', 'chopped tomatoes', 'cream cheese', 'reduced fat reduced sodium condensed cream of chicken soup', 'portabello mushroom', 'boneless skinless chicken breast halves', 'chicken broth', 'olive oil', 'crushed red pepper flakes', 'pastry', 'salt and ground black pepper', 'frozen mixed thawed vegetables,']"
28464,,"['fresh basil', 'kosher salt', 'ground black pepper', 'cannelloni', 'crème fraîche', 'fresh leav spinach', 'milk', 'large eggs', 'dry red wine', 'plum tomatoes', 'sugar', 'mozzarella cheese', 'lemon zest', 'ricotta cheese', 'grated nutmeg', 'white onion', 'olive oil', 'grated parmesan cheese', 'garlic']"
37953,,"['soy sauce', 'gingerroot', 'white vinegar', 'ground black pepper', 'scallions', 'sesame seeds', 'beef rib short', 'sugar', 'sesame oil', 'garlic cloves']"
20814,,"['teriyaki sauce', 'garlic powder', 'onions', 'ground ginger', 'butter oil', 'chicken tenderloin']"
35987,,"['green onions', 'corn', 'avocado', 'shredded pepper jack cheese', 'roasted red peppers']"
2329,,"['marinara sauce', 'garlic', 'pepper', 'ricotta cheese', 'shredded mozzarella cheese', 'italian sausage', 'ziti', 'salt', 'olive oil', 'diced tomatoes', 'onions']"
43237,,"['pepper', 'garlic', 'onions', 'jalapeno chilies', 'green pepper', 'vinegar', 'salt', 'black beans', 'bay leaves', 'ham hock']"
30647,,"['cider vinegar', 'egg yolks', 'cold water', 'unsalted butter', 'dry mustard', 'ground black pepper', 'heavy cream', 'sugar', 'flour', 'salt']"
16675,,"['basil dried leaves', 'Pillsbury™ Refrigerated Crescent Dinner Rolls', 'tomato sauce', 'ground beef', 'shredded Italian cheese']"
37722,,"['sliced almonds', 'raisins', 'cumin seed', 'chopped cilantro fresh', 'boneless chicken skinless thigh', 'large garlic cloves', 'peanut oil', 'onions', 'chiles', 'coriander seeds', 'mexican chocolate', 'low salt chicken broth', 'dried oregano', 'pasilla chiles', 'flour tortillas', 'orange juice', 'orange peel']"
32438,,"['sugar', 'zucchini', 'green onions', 'ketchup', 'flour', 'oil', 'soy sauce', 'Sriracha', 'rice vinegar', 'eggs', 'water', 'sweet potatoes']"
20287,,"['cauliflower', 'green bell pepper, slice', 'garlic', 'carrots', 'sugar', 'potatoes', 'yellow curry paste', 'coconut milk', 'chicken broth', 'cooking oil', 'salt', 'red bell pepper', 'jasmine rice', 'fresh green bean', 'rotisserie chicken', 'onions']"
43296,,"['ground black pepper', 'salt', 'lemon juice', 'plain yogurt', 'lamb stew meat', 'ground coriander', 'ground turmeric', 'garlic powder', 'vegetable oil', 'ground cardamom', 'ground cumin', 'ground ginger', 'beef stock', 'cayenne pepper', 'onions']"
6237,,"['feta cheese', 'shrimp', 'cottage cheese', 'salt', 'tomatoes', 'fresh thyme', 'spaghetti', 'pepper', 'scallions']"
48560,,"['soy sauce', 'sesame seeds', 'red pepper flakes', 'brown sugar', 'honey', 'green onions', 'sake', 'fresh ginger', 'sesame oil', 'black pepper', 'beef', 'garlic']"
20810,,"['garlic', 'cumin', 'chili powder', 'salsa', 'chuck roast', 'salt', 'stewed tomatoes', 'fresh oregano']"
34951,,"['leeks', 'portabello mushroom', ""soft goat's cheese"", 'shallots', 'fresh parsley', 'dry white wine', 'chanterelle', 'frozen pastry puff sheets', 'butter']"
31850,,"['shoyu', 'onions', 'apple cider vinegar', 'rice vinegar', 'chicken', '7 Up', 'garlic', 'peppercorns', 'balsamic vinegar', 'bay leaf']"
47745,,"['tomatoes', 'black-eyed peas', 'green pepper', 'water', 'red pepper', 'chopped cooked ham', 'dried thyme', 'hot sauce', 'pepper', 'vegetable oil', 'chopped onion']"
37815,,"['lime', 'garlic cloves', 'rice paper', 'avocado', 'spring onions', 'cucumber', 'olive oil', 'carrots', 'mint', 'chicken breasts', 'vermicelli noodles']"
9872,,"['rapini', 'pecorino romano cheese', 'pancetta', 'large eggs', 'ground black pepper', 'garlic cloves', 'fettucine', 'grated parmesan cheese']"
5592,,"['tomatoes', 'purple onion', 'coarse salt', 'fresh basil', 'carrots', 'celery ribs', 'extra-virgin olive oil']"
27411,,"['fish sauce', 'lime juice', 'cilantro', 'garlic cloves', 'ground turkey', 'sugar', 'cooking spray', 'button mushrooms', 'cucumber', 'key lime', 'chiles', 'thai basil', 'ground pork', 'green beans', 'bird chile', 'jasmine rice', 'shallots', 'chinese cabbage', 'fresh mint', 'sliced green onions']"
39320,,"['vegetable oil cooking spray', 'baking potatoes', 'corned beef', 'caraway seeds', 'swiss cheese', 'salt', 'nonfat thousand island dressing', 'skim milk', 'paprika', 'green cabbage', 'pepper', 'non-fat sour cream']"
40247,,"['caster sugar', 'apples', 'plain flour', 'butter', 'granulated sugar', 'rice flour', 'eggs', 'lemon']"
19792,,"['fresh cilantro', 'chili powder', 'fresh lime juice', 'tomato paste', 'jalapeno chilies', 'pimento stuffed olives', 'dried oregano', 'flour tortillas', 'salt', 'boned lamb shoulder', 'water', 'golden raisins', 'garlic cloves', 'unsweetened cocoa powder']"
40754,,"['instant yeast', 'extra-virgin olive oil', 'warm water', 'raw sugar', 'confectioners sugar', 'fennel seeds', 'flour', 'flour for dusting', 'large egg whites', 'sea salt']"
14365,,"['lime juice', 'guacamole', 'garlic', 'onions', 'green bell pepper', 'reduced sodium soy sauce', 'vegetable oil', 'red bell pepper', 'fresh cilantro', 'chili powder', 'salsa', 'cumin', 'turkey breast cutlets', 'flour tortillas', 'worcestershire sauce', 'sour cream']"
14468,,"['orange', 'seltzer water', 'white rum', 'lemon', 'triple sec', 'whiskey', 'sugar', 'red wine']"
47563,,"['black pepper', 'olive oil', 'garlic', 'tortilla chips', 'avocado', 'corn', 'green onions', 'salt', 'greens', 'black beans', 'citrus', 'purple onion', 'fresh lemon juice', 'dressing', 'cherry tomatoes', 'Italian parsley leaves', 'cilantro leaves']"
19611,,"['sausage casings', 'large eggs', 'crushed red pepper', 'onions', 'fresh parmesan cheese', 'gluten-free spaghetti', 'fresh parsley leaves', 'lower sodium chicken broth', 'ground black pepper', 'gluten', 'fresh parsley', 'ground round', 'cooking spray', 'garlic cloves']"
7163,,"['beef', 'cheddar cheese', 'pico de gallo', 'monterey jack', 'tortillas']"
43069,,"['brown sugar', 'vegetable juice cocktail', 'tapioca flour', 'onions', 'stew meat', 'carrots', 'potatoes']"
27505,,"['soy sauce', 'honey', 'salt', 'red bell pepper', 'green bell pepper', 'water', 'sesame oil', 'oyster sauce', 'black pepper', 'meat', 'oil', 'onions', 'chinese rice wine', 'large egg whites', 'garlic', 'corn starch']"
36500,,"['fat free less sodium chicken broth', 'boneless skinless chicken breasts', 'carrots', 'reduced fat chunky peanut butter', 'crushed red pepper', 'sliced green onions', 'honey', 'unsalted dry roast peanuts', 'soba', 'low sodium soy sauce', 'peeled fresh ginger', 'garlic cloves']"
25932,,"['buttermilk', 'chicken', 'pepper', 'salt', 'pepper sauce', 'paprika', 'vegetable shortening', 'all-purpose flour']"
817,,"['cooking spray', 'chees fresh mozzarella', 'oil', 'fresh rosemary', 'chicken cutlets', 'crushed red pepper', 'country style italian bread', 'extra-virgin olive oil', 'garlic cloves', 'ground black pepper', 'baby spinach', 'salt']"
8471,,"['unsalted butter', 'salt', 'vanilla extract', 'natural pistachios', 'dried tart cherries', 'all-purpose flour', 'powdered sugar', 'cake flour']"
48250,,"['baking soda', 'all-purpose flour', 'sugar', 'baking powder', 'red bell pepper', 'yellow corn meal', 'cooking spray', 'margarine', 'fat-free buttermilk', 'salt', 'ground cumin']"
9413,,"['seasoning', 'bananas', 'garlic', 'red bell pepper', 'andouille sausage links', 'boneless chicken skinless thigh', 'butter', 'yellow onion', 'long grain white rice', 'celery ribs', 'tomato sauce', 'shallots', 'salt', 'poblano chiles', 'chicken stock', 'corn kernels', 'diced tomatoes', 'beer', 'canola oil']"
12097,,"['creole mustard', 'shrimp and crab boil seasoning', 'cooked shrimp', 'red potato', 'chopped celery', 'eggs', 'green onions', 'mayonaise', 'creole seasoning']"
8416,,"['hot pepper sauce', 'bay leaves', 'diced tomatoes', 'garlic cloves', 'sugar', 'cooking spray', 'parboiled rice', 'salt', 'tomato paste', 'chopped green bell pepper', 'red beans', 'vegetable broth', 'dried oregano', 'olive oil', 'sweet potatoes', 'green onions', 'chopped onion']"
5892,,"['eggs', 'grated parmesan cheese', 'rotini', 'mayonaise', 'red wine vinegar', 'dried oregano', 'green bell pepper', 'green onions', 'fresh parsley', 'ground black pepper', 'shredded mozzarella cheese']"
676,,"['melon liqueur', 'vodka', 'liqueur', 'pineapple juice']"
47015,,"['scallion greens', 'fresh ginger', 'oil', 'soy sauce', 'rice vinegar', 'sugar', 'vegetable oil', 'boiling water', 'kosher salt', 'all-purpose flour']"
21891,,"['calamari', 'red wine vinegar', 'scallions', 'celery ribs', 'olive oil', 'kalamata', 'bay leaf', 'pepper', 'lemon', 'flat leaf parsley', 'kosher salt', 'roasted red peppers', 'salt', 'peppercorns']"
14630,,"['pitted kalamata olives', 'anchovy fillets', 'capers', 'basil', 'plum tomatoes', 'cannellini beans', 'garlic cloves', 'hot red pepper flakes', 'extra-virgin olive oil']"
36195,,"['beans', 'sesame oil', 'salt', 'garlic cloves', 'sweet rice flour', 'water', 'extra-virgin olive oil', 'sauce', 'salad oil', 'pepper', 'white rice', 'cilantro leaves', 'red miso', 'low sodium soy sauce', 'honey', 'purple onion', 'shredded nori', 'toasted sesame seeds']"
25981,,"['Mexican cheese blend', 'vegetable oil', 'flour tortillas', 'black beans', 'rotisserie chicken']"
39964,,"['shallots', 'onions', 'shrimp', 'parsley', 'peppercorns', 'white wine', 'bay leaf']"
28298,,"['red chili peppers', 'cumin seed', 'coconut', 'plain yogurt', 'mustard seeds', 'vegetable oil']"
31954,,"['low-fat sweetened condensed milk', 'water', 'almond extract', 'white rum', 'reduced fat milk', 'sugar', 'cooking spray', 'ground cinnamon', 'large eggs', 'vanilla extract']"
26620,,"['kosher salt', 'ice', 'frozen limeade concentrate', 'lime', 'cointreau', 'tequila']"
14932,,"['sugar', 'vegetable oil', 'salt', 'large eggs', 'vanilla extract', 'dark brown sugar', 'light brown sugar', 'baking powder', 'frosting', 'milk', 'butter', 'all-purpose flour']"
47426,,"['white cake mix', 'vegetable oil', 'confectioners sugar', 'unsalted butter', 'margarita mix', 'egg whites', 'grate lime peel', 'lime juice', 'cream cheese', 'grated lemon peel']"
1038,,"['brandy', 'ground black pepper', 'ground allspice', 'unsweetened cocoa powder', 'ground cinnamon', 'milk', 'butter', 'confectioners sugar', 'ground cloves', 'baking powder', 'chopped walnuts', 'shortening', 'baking soda', 'all-purpose flour', 'white sugar']"
8077,,"['milk', 'vanilla', 'eggs', 'baking powder', 'sugar', 'butter', 'flour', 'salt']"
37141,,"['shortening', 'granulated sugar', 'salt', 'active dry yeast', 'butter', 'warm water', 'self rising flour', 'baking soda', 'buttermilk']"
45447,,"['sugar', 'champagne', 'vanilla beans', 'rose water', 'pears', 'lemon']"
9624,,"['flour tortillas', 'shredded sharp cheddar cheese', 'chicken', 'coarse salt', 'cream cheese, soften', 'vegetable oil', 'salsa', 'black pepper', 'baby spinach', 'sour cream']"
45589,,"['golden raisins', 'eggs', 'citron', 'light brown sugar', 'black tea', 'self rising flour']"
7265,,"['seasoning salt', 'chicken', 'flat leaf parsley', 'low-fat yogurt', 'yukon gold potatoes']"
31844,,"['crushed ice', 'syrup', 'bourbon whiskey', 'fresh mint']"
13046,,"['ground black pepper', 'white bread', 'spaghetti', 'garlic', 'olive oil']"
9867,,"['white onion', 'ground black pepper', 'quickcooking grits', 'crushed red pepper', 'minced garlic', 'half & half', 'butter', 'medium shrimp', 'kosher salt', 'grated parmesan cheese', 'green onions', 'all-purpose flour', 'lower sodium chicken broth', 'water', 'mushrooms', 'bacon slices']"
29184,,"['water', 'chopped fresh mint', 'extra-virgin olive oil', 'kosher salt', 'artichokes', 'lemon', 'chopped garlic']"
34783,,"['roasted red peppers', 'white wine vinegar', 'leg of lamb', 'baguette', 'chopped fresh thyme', 'chopped fresh sage', 'ground black pepper', 'extra-virgin olive oil', 'garlic cloves', 'fresh rosemary', 'cooking spray', 'salt', 'flat leaf parsley']"
2823,,"['lettuce', 'kosher salt', 'peanuts', 'mint leaves', 'garlic', 'creamy peanut butter', 'red bell pepper', 'sugar', 'olive oil', 'hoisin sauce', 'dipping sauces', 'rice vinegar', 'cucumber', 'fish sauce', 'lime', 'ground black pepper', 'grated carrot', 'cilantro leaves', 'shrimp', 'lime zest', 'water', 'thai basil', 'rice noodles', 'crushed red pepper', 'carrots', 'rice paper']"
18932,,"['lime juice', 'beef stock', 'cilantro', 'garlic cloves', 'avocado', 'radishes', 'apple cider vinegar', 'purple onion', 'oregano', 'tortillas', 'bay leaves', 'shoulder roast', 'chipotle peppers', 'tomato paste', 'whole cloves', 'sea salt', 'yellow onion', 'cumin']"
11112,,"['shredded cheddar cheese', 'sour cream', 'flour tortillas', 'chopped cilantro fresh', 'chopped green chilies', 'onions', 'taco seasoning', 'chicken']"
12859,,"['fish sauce', 'beans', 'lemon grass', 'coconut cream', 'lime zest', 'red chili peppers', 'lime juice', 'brown sugar', 'fresh coriander', 'chili powder', 'ground coriander', 'Thai red curry paste', 'onions', 'chicken stock', 'boneless chicken skinless thigh', 'lime', 'garlic', 'ground cumin']"
9365,,"['mayonaise', 'worcestershire sauce', 'dijon mustard', 'garlic cloves', 'sourdough bread', 'extra-virgin olive oil', 'romaine lettuce', 'grated parmesan cheese', 'fresh lemon juice']"
44516,,"['cocktail sauce', 'oysters']"
18193,,"['salt', 'pepper', 'onions', 'butter', 'cabbage', 'roast beef']"
46545,,"['pasta', 'bacon', 'fresh spinach', 'chicken broth', 'onions', 'grated parmesan cheese']"
9900,,"['pasta sauce', 'ground beef', 'taco shells', 'sugar', 'italian seasoning', 'italian sausage', 'shredded mozzarella cheese']"
14815,,"['fresh cilantro', 'green onions', 'fresh lime juice', 'unsweetened coconut milk', 'lobster', 'long-grain rice', 'fish', 'asian', 'vegetable oil', 'chopped cilantro fresh', 'lime rind', 'mushrooms', 'bird chile']"
39690,,"['unsalted butter', 'dry white wine', 'low salt chicken broth', 'arborio rice', 'parsley leaves', 'yellow bell pepper', 'zucchini', 'shallots', 'water', 'grated parmesan cheese', 'garlic cloves']"
22193,,"['chocolate frosting', 'all-purpose flour', 'large eggs', 'chopped pecans', 'mini marshmallows', 'chocolate baking bar', 'sugar', 'butter']"
11739,,"['sugar', 'cognac', 'whipped cream', 'orange zest', 'coffee', 'cinnamon sticks', 'clove', 'Grand Marnier']"
27311,,"['minced garlic', 'ginger', 'vegetable oil', 'salt', 'green onions', 'cooking wine', 'deveined shrimp']"
36920,,"['unsweetened coconut milk', 'water', 'salt', 'asafetida', 'fresh curry leaves', 'vegetable oil', 'ground turmeric', 'tomatoes', 'ground black pepper', 'black mustard seeds', 'red lentils', 'fresh ginger', 'tamarind paste']"
7861,,"['cold water', 'basmati rice']"
29248,,"['salt', 'chopped cilantro fresh', 'ground black pepper', 'fresh lemon juice', 'cooking spray', 'leg of lamb', 'hungarian sweet paprika', 'garlic cloves', 'ground cumin']"
43142,,"['flour tortillas', 'paprika', 'sour cream', 'shredded Monterey Jack cheese', 'refried beans', 'chili powder', 'salsa', 'plum tomatoes', 'shredded cheddar cheese', 'green onions', 'salt', 'onions', 'black pepper', 'jalapeno chilies', 'garlic', 'ground beef', 'ground cumin']"
7574,,"['bell pepper', 'cauliflower', 'yellow onion', 'chicken breasts', 'water', 'fajita seasoning mix']"
8610,,"['salt', 'sour cream', 'lean ground beef', 'chopped onion', 'chopped cilantro fresh', 'pepper', 'shredded pepper jack cheese', 'corn tortillas', 'garlic', 'enchilada sauce']"
989,,"['olive oil', 'firm tofu', 'prepared lasagne', 'tomatoes', 'garlic', 'fresh parsley', 'frozen spinach', 'ground black pepper', 'chopped parsley', 'plum tomatoes', 'fresh basil', 'salt', 'onions']"
46926,,"['chicken stock', 'olive oil', 'large garlic cloves', 'smoked paprika', 'broth', 'kosher salt', 'baking powder', 'salt', 'pork shoulder', 'cumin', 'nutmeg', 'bay leaves', 'raisins', 'chopped cilantro', 'olives', 'corn', 'chili powder', 'sauce', 'onions', 'masa']"
40816,,"['olive oil', 'chili powder', 'fresh lime juice', 'ground black pepper', 'garlic', 'chopped cilantro fresh', 'garlic powder', 'lime wedges', 'white sugar', 'soy sauce', 'lemon wedge', 'lamb loin chops']"
39726,,"['water', 'scallions', 'turkey carcass', 'long grain white rice', 'ginger']"
42229,,"['marshmallows', 'brown sugar', 'evaporated milk', 'sweet potatoes', 'salt', 'ground cinnamon', 'caster sugar', 'unsalted butter', 'buttermilk', 'powdered sugar', 'milk', 'large eggs', 'vanilla extract', 'plain flour', 'rolled oats', 'ground nutmeg', 'cinnamon', 'ground coriander']"
10474,,"['pasta sauce', 'pitted olives', 'grated parmesan cheese', 'tri color pasta twists, cooked and drained']"
22140,,"['black pepper', 'flour', 'garlic', 'chopped cilantro', 'canola oil', 'olive oil', 'tomatillos', 'sour cream', 'serrano chile', 'pepper', 'boneless skinless chicken breasts', 'salt', 'onions', 'shredded Monterey Jack cheese', 'chicken broth', 'cayenne', 'butter', 'corn tortillas', 'cumin']"
31985,,"['creamed coconut', 'almonds', 'chicken thigh fillets', 'cilantro leaves', 'greek yogurt', 'black peppercorns', 'milk', 'white poppy seeds', 'garlic', 'lemon juice', 'onions', 'clove', 'red chili peppers', 'garam masala', 'ginger', 'cardamom', 'ghee', 'tumeric', 'coriander seeds', 'cassia cinnamon', 'salt', 'gram flour', 'saffron']"
46165,,"['sake', 'mirin', 'sugar', 'dark soy sauce']"
20860,,"['eggs', 'eggplant', 'Italian seasoned breadcrumbs', 'mozzarella cheese', 'marinara sauce', 'kosher salt', 'parmesan cheese', 'fresh basil leaves', 'milk', 'vegetable oil']"
